Date,Open,High,Low,Close,Volume,Year
23-11-2017,3324,3329.6,3250,3264.65,149829,2017
24-11-2017,3310,3327.9,3278.95,3288.3,336075,2017
27-11-2017,3289,3289,3255.75,3271.4,208372,2017
28-11-2017,3275,3307.8,3261.1,3289.15,231860,2017
29-11-2017,3301,3330.95,3294,3315.9,287207,2017
30-11-2017,3304.45,3373.8,3285.85,3305.5,489763,2017
01-12-2017,3338,3339.3,3202.2,3216.9,438600,2017
04-12-2017,3246.9,3247,3182.8,3198.7,177911,2017
05-12-2017,3197.7,3197.7,3145.55,3163.9,272147,2017
06-12-2017,3155,3155,3102.65,3109.55,212605,2017
07-12-2017,3110.65,3208.9,3110.65,3196.05,292357,2017
08-12-2017,3235.7,3239.95,3200,3212.65,268936,2017
11-12-2017,3216.1,3237.35,3173.8,3210.85,175534,2017
12-12-2017,3210.35,3210.85,3156,3165.7,219008,2017
13-12-2017,3160,3196,3132,3151.3,240391,2017
14-12-2017,3160,3171,3133.2,3162.8,168975,2017
15-12-2017,3188,3265,3163.7,3198.8,679114,2017
18-12-2017,3179.9,3240.95,3038.9,3226.75,315433,2017
19-12-2017,3235,3330.8,3230.15,3319.8,423748,2017
20-12-2017,3318.85,3340,3269.05,3301.2,261149,2017
21-12-2017,3300,3320,3278,3289.45,130594,2017
22-12-2017,3277,3358.05,3255.55,3328.95,307746,2017
26-12-2017,3350,3385,3312.45,3369,301225,2017
27-12-2017,3385,3385,3320,3339.05,206665,2017
28-12-2017,3327,3343.95,3280,3295.15,251949,2017
29-12-2017,3295,3341,3285.5,3333.6,165478,2017
01-01-2018,3340,3345.05,3276.4,3289.25,174560,2018
02-01-2018,3309,3348,3280,3294.75,297721,2018
03-01-2018,3310,3310.2,3231.55,3241.05,372267,2018
04-01-2018,3244,3274.25,3219,3264.45,256909,2018
05-01-2018,3263,3294,3244.05,3279.85,113508,2018
08-01-2018,3285.1,3296.7,3265.25,3275.75,120330,2018
09-01-2018,3276,3284.5,3231.05,3243.5,324363,2018
10-01-2018,3228.25,3240,3200.2,3207.4,296961,2018
11-01-2018,3210,3220.3,3180.15,3193.4,324132,2018
12-01-2018,3208.9,3214,3152.25,3175.35,193239,2018
15-01-2018,3182.2,3189,3154.5,3166,109156,2018
16-01-2018,3176,3185,3140.05,3160.05,175692,2018
17-01-2018,3158,3216.6,3154.35,3194.15,224799,2018
18-01-2018,3210,3241.9,3191,3201.2,282478,2018
19-01-2018,3207.8,3223.75,3173.45,3210.4,143928,2018
22-01-2018,3200,3283,3200,3274.5,223845,2018
23-01-2018,3280,3324,3272.05,3295.95,324780,2018
24-01-2018,3295,3349.95,3277.05,3341.55,402759,2018
25-01-2018,3344,3345.9,3295,3311.7,246647,2018
29-01-2018,3317,3377.95,3293.55,3363.9,365342,2018
30-01-2018,3373.95,3404.95,3341.1,3358.3,425678,2018
31-01-2018,3348,3385.8,3256.15,3337.15,275934,2018
01-02-2018,3340,3421.2,3290,3412.95,439064,2018
02-02-2018,3419,3468.35,3166.95,3241.3,1269438,2018
05-02-2018,3200,3233,3140.6,3185.55,585934,2018
06-02-2018,3005,3157.95,3005,3135.1,270751,2018
07-02-2018,3198.3,3198.3,3125.2,3135.55,223029,2018
08-02-2018,3155,3189.95,3131.9,3157.95,202895,2018
09-02-2018,3129,3142.5,3080.85,3099.25,175504,2018
12-02-2018,3134,3162.9,3082,3154.1,239055,2018
14-02-2018,3155,3159.95,3100,3109.75,286070,2018
15-02-2018,3125,3167.1,3097.55,3143.5,148715,2018
16-02-2018,3158,3158,3095.55,3103.9,132450,2018
19-02-2018,3110,3117.5,3010,3030.6,219206,2018
20-02-2018,3032,3070.5,3010.75,3049.85,236222,2018
21-02-2018,3080.9,3081.55,3003.1,3012.6,275688,2018
22-02-2018,3014.8,3014.8,2966,2974.3,369716,2018
23-02-2018,2988,3007.95,2960.1,2986.4,377558,2018
26-02-2018,3004,3044,3000.9,3008.7,203189,2018
27-02-2018,3040,3058,3022,3034.7,325597,2018
28-02-2018,3010,3056.65,2990,3020.6,519406,2018
01-03-2018,3067.1,3080,3008.05,3020.9,503301,2018
05-03-2018,3020.9,3020.9,2931.75,2943.55,287300,2018
06-03-2018,2969.9,2976.05,2883.25,2899.2,258501,2018
07-03-2018,2898,2940,2875,2903.9,185188,2018
08-03-2018,2919.7,2945,2891.1,2923.9,143854,2018
09-03-2018,2934,2966.9,2918.15,2935.4,205178,2018
12-03-2018,2956,2966,2931,2957.75,246428,2018
13-03-2018,2959,3004,2952.95,2971.75,287288,2018
14-03-2018,2963,2969,2936,2950.55,225181,2018
15-03-2018,2960,2971.9,2936.5,2948.75,181457,2018
16-03-2018,2940,2958,2890.35,2910.45,338593,2018
19-03-2018,2913.55,2920.85,2842.65,2849.45,231927,2018
20-03-2018,2843.9,2888.25,2830.3,2873,227109,2018
21-03-2018,2889.95,2890.45,2835.35,2851.8,231405,2018
22-03-2018,2851.9,2873.75,2822,2834.95,325295,2018
23-03-2018,2814.9,2817.25,2745,2789.95,451122,2018
26-03-2018,2788,2864.75,2732.05,2848.65,299008,2018
27-03-2018,2861,2863.9,2791,2798.3,304403,2018
28-03-2018,2775,2792.3,2735.55,2744.7,680019,2018
02-04-2018,2755,2815.95,2749,2808.95,396178,2018
03-04-2018,2790,2829.9,2785,2792,324121,2018
04-04-2018,2807,2816,2746.25,2766,308672,2018
05-04-2018,2790,2815.95,2782.4,2808.15,341534,2018
06-04-2018,2814.95,2824.05,2776.25,2786.4,282872,2018
09-04-2018,2788,2803.95,2767.35,2772.45,270316,2018
10-04-2018,2790,2799,2762.45,2766.45,298049,2018
11-04-2018,2775,2780,2751,2755.55,275482,2018
12-04-2018,2777,2780,2757,2763.2,349414,2018
13-04-2018,2769.45,2806,2759.25,2786.2,400416,2018
16-04-2018,2783.7,2841.45,2776.1,2838.3,479220,2018
17-04-2018,2845,2875.3,2840,2864.2,562666,2018
18-04-2018,2879,2879,2845.7,2862.05,352687,2018
19-04-2018,2865,2865,2841.15,2857.95,283973,2018
20-04-2018,2853.8,2870.05,2801.05,2852.7,466032,2018
23-04-2018,2852.8,2880,2820,2852.15,235602,2018
24-04-2018,2856.1,2897.3,2850,2886.8,261691,2018
25-04-2018,2885,2911.95,2864.55,2900.35,319384,2018
26-04-2018,2924,2924,2877,2884.95,387123,2018
27-04-2018,2890,2960,2890,2947.15,365533,2018
30-04-2018,2972.95,2977.5,2928.85,2952.6,122656,2018
02-05-2018,3019.65,3043.4,2950.05,2965.95,523589,2018
03-05-2018,2994.95,2994.95,2951.1,2975.2,382125,2018
04-05-2018,2985,2986,2885,2888.65,266727,2018
07-05-2018,2894,2942.95,2890.65,2915.3,235635,2018
08-05-2018,2915,2929.8,2886,2892.25,132638,2018
09-05-2018,2890,2904.7,2865.1,2872,155763,2018
10-05-2018,2882,2894.95,2820.05,2827.5,222907,2018
11-05-2018,2845,2845,2801,2815.45,286976,2018
14-05-2018,2830,2850,2792.5,2831.95,142564,2018
15-05-2018,2819,2877,2807.75,2823.65,256661,2018
16-05-2018,2813,2826.8,2785.3,2811.9,262982,2018
17-05-2018,2821,2830.1,2787,2815.45,162490,2018
18-05-2018,2845,2915,2755.6,2787.5,1811320,2018
21-05-2018,2774.95,2774.95,2703.5,2720.55,393470,2018
22-05-2018,2730,2826,2725.05,2808.5,512096,2018
23-05-2018,2821.8,2832.15,2766,2774.95,243631,2018
24-05-2018,2770,2814.6,2716.15,2732.8,275197,2018
25-05-2018,2754.95,2775.6,2723,2758.5,298273,2018
28-05-2018,2762,2812,2751,2790.15,160044,2018
29-05-2018,2805.9,2834.95,2761.65,2796.05,261407,2018
30-05-2018,2794,2794,2757,2762.9,345195,2018
31-05-2018,2775,2784.95,2734.1,2750.3,447005,2018
01-06-2018,2780,2911.4,2778.65,2896.55,1799352,2018
04-06-2018,2890,2922.55,2871.05,2878.5,759197,2018
05-06-2018,2878.5,2884.65,2840,2847.55,367916,2018
06-06-2018,2850,2939.4,2833.65,2885.25,654288,2018
07-06-2018,2891,2929,2862.55,2888.6,513700,2018
08-06-2018,2888,2900.55,2867,2874.05,269022,2018
11-06-2018,2886.65,2913.95,2873.8,2881.1,413241,2018
12-06-2018,2886,2912.5,2870.05,2887.25,539628,2018
13-06-2018,2908,2934,2891.55,2907.95,362419,2018
14-06-2018,2905,2910,2880.15,2890.7,333925,2018
15-06-2018,2893.45,2904,2853,2877.15,370164,2018
18-06-2018,2880,2917.7,2864.95,2895.3,427791,2018
19-06-2018,2893,2893,2838.55,2849.8,523480,2018
20-06-2018,2855.15,2879,2855.15,2869.65,502478,2018
21-06-2018,2873.05,2877.95,2822.7,2830.1,300367,2018
22-06-2018,2825,2836.85,2806,2832.2,553549,2018
25-06-2018,2839.8,2839.8,2795.2,2801.3,339572,2018
26-06-2018,2805,2822.5,2785.55,2811.95,249490,2018
27-06-2018,2822.95,2822.95,2758.2,2765.45,289628,2018
28-06-2018,2760,2785,2705.4,2716,417993,2018
29-06-2018,2720.15,2828,2720.15,2810.3,425210,2018
02-07-2018,2815,2912,2815,2835.15,1007694,2018
03-07-2018,2842.95,2882,2835,2862.4,510764,2018
04-07-2018,2869.95,2989,2855.8,2979.05,845034,2018
05-07-2018,2935,2985,2912.7,2966.95,752721,2018
06-07-2018,2983,3078.25,2950,3020.1,1511538,2018
09-07-2018,3066.6,3083,2996.6,3018.15,643119,2018
10-07-2018,3049,3114.95,3030,3093.95,959927,2018
11-07-2018,3078,3174.95,3057.05,3161.6,1155857,2018
12-07-2018,3194.9,3194.95,3070,3096.7,932430,2018
13-07-2018,3123,3156.95,3058,3138.65,852168,2018
16-07-2018,3137,3165,3090.95,3101.85,374574,2018
17-07-2018,3107.1,3125.95,3085,3094.2,563857,2018
18-07-2018,3104,3160.85,3101,3107.8,658396,2018
19-07-2018,3107.8,3144.4,3100,3115,755100,2018
20-07-2018,3130,3153.8,2816.45,2839.6,4976986,2018
23-07-2018,2839.95,2841.6,2655,2684.15,2974676,2018
24-07-2018,2691,2725,2615,2648.65,2843387,2018
25-07-2018,2670,2698.3,2626,2638.6,1114670,2018
26-07-2018,2646,2666.95,2605,2618.5,1256232,2018
27-07-2018,2637,2697,2630,2686.75,958294,2018
30-07-2018,2686.95,2699,2655.5,2673.15,546935,2018
31-07-2018,2678,2715,2661.2,2700.05,721932,2018
01-08-2018,2717,2768,2664.1,2680.9,1408788,2018
02-08-2018,2680,2699.55,2631.05,2678.6,617961,2018
03-08-2018,2688,2700,2675.4,2690.45,343259,2018
06-08-2018,2696,2716,2675.2,2687.9,352383,2018
07-08-2018,2700,2708.35,2681.55,2686.6,272507,2018
08-08-2018,2696,2700,2653.75,2660.6,391732,2018
09-08-2018,2665,2686.85,2641.05,2658.6,448329,2018
10-08-2018,2667.85,2677.2,2620,2629.7,417567,2018
13-08-2018,2628.9,2658,2606,2630.85,418212,2018
14-08-2018,2640,2656.75,2633.8,2646.4,227189,2018
16-08-2018,2640,2678,2630,2667.5,654766,2018
17-08-2018,2671,2677.95,2641,2661.35,331427,2018
20-08-2018,2674,2746.6,2664.2,2735.35,580539,2018
21-08-2018,2750,2770,2718.6,2728.5,463379,2018
23-08-2018,2740,2740,2675.2,2685.55,442939,2018
24-08-2018,2683.9,2697,2664,2682.25,551229,2018
27-08-2018,2691.9,2708,2675,2697.6,270591,2018
28-08-2018,2701,2705,2671.1,2684.4,358078,2018
29-08-2018,2690,2702,2680,2689.1,296377,2018
30-08-2018,2700,2722.5,2683.45,2701.65,582960,2018
31-08-2018,2720,2755,2705.8,2744.85,512215,2018
03-09-2018,2765,2807.7,2750,2771.9,876984,2018
04-09-2018,2779.95,2785,2726.55,2735.55,549748,2018
05-09-2018,2726,2780.05,2725.65,2772.3,461142,2018
06-09-2018,2782,2808,2772,2783.1,636038,2018
07-09-2018,2843.95,2932,2831.05,2923.55,1417855,2018
10-09-2018,2924,2949,2850.1,2868.6,1050199,2018
11-09-2018,2875,2905,2825.4,2833.7,595570,2018
12-09-2018,2836,2886.7,2811.5,2867.95,448143,2018
14-09-2018,2885,2909.9,2865.5,2877.5,393663,2018
17-09-2018,2864,2879.9,2840.05,2860.65,133182,2018
18-09-2018,2850,2869,2762.25,2773.8,409367,2018
19-09-2018,2778,2829.95,2775,2790.1,327618,2018
21-09-2018,2806,2843,2673,2799.2,466306,2018
24-09-2018,2800,2813.7,2750,2759.3,485510,2018
25-09-2018,2727.1,2801.85,2727.1,2788.7,348703,2018
26-09-2018,2796.5,2808.75,2743.6,2773.3,494874,2018
27-09-2018,2773.4,2826,2758.4,2783.55,565518,2018
28-09-2018,2798,2807.95,2636,2687.45,892679,2018
01-10-2018,2687,2745,2619.6,2730.1,610220,2018
03-10-2018,2735,2769.9,2702,2731.4,504580,2018
04-10-2018,2687,2719.5,2626.25,2657,638156,2018
05-10-2018,2635,2635,2520,2543.05,947343,2018
08-10-2018,2526.05,2604.1,2501.25,2584.1,667297,2018
09-10-2018,2590,2590.05,2530.3,2548.85,309578,2018
10-10-2018,2560,2628.9,2556,2581.8,699121,2018
11-10-2018,2540,2555.9,2505.45,2525.8,386992,2018
12-10-2018,2549.5,2648.95,2530.1,2623.05,510424,2018
15-10-2018,2644,2647.4,2576.1,2620.45,176677,2018
16-10-2018,2638,2648,2605,2610.5,257469,2018
17-10-2018,2638,2649.65,2538,2547.8,285116,2018
19-10-2018,2535.25,2542.85,2480,2510.25,470172,2018
22-10-2018,2530.1,2574.7,2496.7,2556.9,321452,2018
23-10-2018,2540,2598.7,2526,2586.5,342563,2018
24-10-2018,2615,2619.9,2456.6,2475.15,1669762,2018
25-10-2018,2455,2498.7,2420,2477.55,913688,2018
26-10-2018,2483,2533.6,2446.7,2513.75,498124,2018
29-10-2018,2533,2558.35,2474.25,2549.1,388894,2018
30-10-2018,2554,2583,2532.9,2556.25,270336,2018
31-10-2018,2550,2614,2486.15,2593.7,552796,2018
01-11-2018,2613.1,2619,2568.05,2598.85,356883,2018
02-11-2018,2620,2700,2620,2657.75,769311,2018
05-11-2018,2670,2687.45,2622.55,2672.55,222067,2018
06-11-2018,2673.2,2698,2658.95,2674.6,278587,2018
07-11-2018,2694,2695,2681.15,2692.55,38824,2018
09-11-2018,2680,2745,2673.5,2693.05,344335,2018
12-11-2018,2700,2726,2640.95,2652.3,272808,2018
13-11-2018,2649,2673.4,2613,2665.5,305897,2018
14-11-2018,2675,2714.9,2652,2676.5,302299,2018
15-11-2018,2681,2699,2661.1,2668.85,240745,2018
16-11-2018,2680,2705.9,2675.15,2695.35,317881,2018
19-11-2018,2704,2708,2670,2679.65,209883,2018
20-11-2018,2679.65,2679.65,2655,2666.5,146989,2018
21-11-2018,2673,2673,2591.1,2604.65,381149,2018
22-11-2018,2600,2624,2580.8,2590.35,373650,2018
26-11-2018,2606,2662.9,2576,2649.5,376778,2018
27-11-2018,2642,2643.95,2570.9,2599.65,437591,2018
28-11-2018,2612,2625,2584,2603.9,285713,2018
29-11-2018,2633,2737,2602.05,2724,763933,2018
30-11-2018,2721,2769.7,2702,2745.7,690175,2018
03-12-2018,2760,2764.95,2714,2736,386060,2018
04-12-2018,2740.1,2790,2726.25,2763.85,395469,2018
05-12-2018,2759,2774.5,2731.1,2764.1,178352,2018
06-12-2018,2740,2799.4,2705.85,2718.1,468440,2018
07-12-2018,2722,2793,2716.3,2786.2,417465,2018
10-12-2018,2713,2769.95,2702.8,2725.1,274974,2018
11-12-2018,2710,2760,2685,2739.6,370479,2018
12-12-2018,2742,2858,2738.65,2848.4,552031,2018
13-12-2018,2860,2885.65,2821.7,2836.1,466453,2018
14-12-2018,2836,2837.35,2785.2,2823.15,465457,2018
17-12-2018,2833,2853,2826.1,2840.95,225455,2018
18-12-2018,2840,2873.8,2822.05,2840.9,443162,2018
19-12-2018,2853.9,2882,2845.05,2863,393269,2018
20-12-2018,2855,2900,2832,2887.2,288162,2018
21-12-2018,2897,2905,2801,2808.45,386367,2018
24-12-2018,2825.5,2832.7,2715.85,2724.65,348337,2018
26-12-2018,2713.7,2749.8,2670,2734.6,410582,2018
27-12-2018,2763.9,2764,2696.6,2737,558049,2018
28-12-2018,2753.9,2759.95,2711.75,2717.5,358369,2018
31-12-2018,2738,2763,2710,2720.15,406069,2018
01-01-2019,2735,2743.4,2705,2726.65,304150,2019
02-01-2019,2720,2747.25,2677,2692,599274,2019
03-01-2019,2690.1,2723.85,2682.1,2701.35,310511,2019
04-01-2019,2714,2742,2702.1,2734.2,362393,2019
07-01-2019,2739.9,2740,2645,2658.55,462215,2019
08-01-2019,2667,2700,2635.5,2694.85,486654,2019
09-01-2019,2702.5,2710,2672.5,2696.9,285560,2019
10-01-2019,2700,2729,2680,2725.3,277585,2019
11-01-2019,2728,2738.7,2700.85,2720.95,259834,2019
14-01-2019,2718,2747.2,2676.45,2699.15,170937,2019
15-01-2019,2705,2734.8,2705,2725.85,169721,2019
16-01-2019,2736,2736,2706,2717.45,218357,2019
17-01-2019,2722,2739.8,2700.8,2729.65,230784,2019
18-01-2019,2741,2746.5,2696.65,2720.75,269686,2019
21-01-2019,2724.75,2724.75,2670,2684.6,303893,2019
22-01-2019,2685,2695,2650.1,2688.35,273441,2019
23-01-2019,2699,2699,2665.1,2674.1,205104,2019
24-01-2019,2684,2684,2635,2651.65,183566,2019
25-01-2019,2622.3,2672,2614.05,2626.35,304062,2019
28-01-2019,2629.95,2634,2545,2565.55,332409,2019
29-01-2019,2563,2597.15,2522.45,2567.65,424856,2019
30-01-2019,2571,2653.35,2485,2499.7,2450943,2019
31-01-2019,2501.15,2570,2461.1,2554.55,1102133,2019
01-02-2019,2560,2670,2543,2602.75,1028186,2019
04-02-2019,2610,2672.4,2565.45,2642.5,817279,2019
05-02-2019,2647,2720,2645,2710.65,469089,2019
06-02-2019,2715,2785,2714.15,2770.15,495030,2019
07-02-2019,2785,2872,2772.15,2853.6,983573,2019
08-02-2019,2852,2879.1,2831.2,2851.4,1004870,2019
11-02-2019,2850,2870,2819.05,2853.6,712787,2019
12-02-2019,2845.6,2854,2819.5,2832.35,280913,2019
13-02-2019,2835,2845,2815,2823.95,377437,2019
14-02-2019,2820,2875,2811.25,2823.1,372416,2019
15-02-2019,2825.15,2850,2805.05,2825.95,867192,2019
18-02-2019,2830,2835,2767.8,2793.5,296237,2019
19-02-2019,2801,2825,2777.5,2787.85,185862,2019
20-02-2019,2788,2798,2737.25,2774.7,428139,2019
21-02-2019,2770,2829.9,2751.7,2813.95,281964,2019
22-02-2019,2825,2847,2801.85,2816.85,431535,2019
25-02-2019,2817,2854.7,2816.9,2847.55,322524,2019
26-02-2019,2834,2870,2812,2859.3,369292,2019
27-02-2019,2870,2941,2870,2914.7,861033,2019
28-02-2019,2930,2933.8,2864,2900.6,1246854,2019
01-03-2019,2914,2943,2856.2,2863.5,1008494,2019
05-03-2019,2835.05,2917.4,2814.8,2903.75,632301,2019
06-03-2019,2895.65,2942,2876.25,2927.6,748391,2019
07-03-2019,2927,2927,2900,2919.9,392086,2019
08-03-2019,2910,2964.6,2900.05,2955.7,754427,2019
11-03-2019,2970,3012,2936.9,3000.55,1147194,2019
12-03-2019,3012,3020.8,2981.35,2996.1,503545,2019
13-03-2019,3002,3047.2,2990,3010,565499,2019
14-03-2019,3012,3025,2970,3016.85,985558,2019
15-03-2019,3002.1,3032.2,2980,3023.8,538508,2019
18-03-2019,3026.9,3047.8,2992.1,3005.15,341148,2019
19-03-2019,3008,3008,2945,2974.7,545621,2019
20-03-2019,2969.8,2969.8,2920.05,2949.65,834351,2019
22-03-2019,2960,2998.85,2930.05,2949.75,622630,2019
25-03-2019,2934.8,2965.6,2915.25,2957.95,319510,2019
26-03-2019,2961.05,2968,2939,2952.8,322020,2019
27-03-2019,2965,2995,2950,2980.1,402423,2019
28-03-2019,2989,3020.45,2915,2948.8,1800550,2019
29-03-2019,2953,2953,2891.55,2911.1,739326,2019
01-04-2019,2947.95,2950,2901.5,2915.65,679984,2019
02-04-2019,2918,2938.35,2842,2853.1,938624,2019
03-04-2019,2860,2877.1,2831,2847.3,484790,2019
04-04-2019,2862,2884.05,2850,2859.1,662281,2019
05-04-2019,2869.65,2880,2852.25,2861.65,272382,2019
08-04-2019,2876,2876,2842,2853.35,213351,2019
09-04-2019,2860,2929.85,2838,2924.8,492843,2019
10-04-2019,2917.95,2952,2910.35,2942.9,530788,2019
11-04-2019,2940.9,3000,2939,2993.7,400118,2019
12-04-2019,2991.8,3025.95,2975.25,3008.15,438822,2019
15-04-2019,3013,3046,2992,3035.05,271376,2019
16-04-2019,3045,3074.9,3032.2,3068.45,371767,2019
18-04-2019,3069,3089.9,3041.2,3069.5,365773,2019
22-04-2019,3055.5,3079,3041.5,3051.2,186563,2019
23-04-2019,3050,3070,3010.7,3039.15,360759,2019
24-04-2019,3035,3082.85,3025.2,3075.8,524013,2019
25-04-2019,3073.95,3110,3027.6,3088.05,509586,2019
26-04-2019,3080,3095,3030,3044.65,268298,2019
30-04-2019,3045,3050,2942.9,2984.1,654107,2019
02-05-2019,2989,3040,2958.7,3030.55,670855,2019
03-05-2019,3028,3066,3020,3059.75,446730,2019
06-05-2019,3054,3054,3013,3026.2,259117,2019
07-05-2019,3026,3053,3021.3,3033.05,244684,2019
08-05-2019,3032,3033,2951.8,2957.75,427476,2019
09-05-2019,2950,2993.5,2932.3,2982.9,348293,2019
10-05-2019,2980.5,3008,2954.35,2966.2,241374,2019
13-05-2019,2970.35,2999,2947.25,2972.75,233316,2019
14-05-2019,2960,2969,2901,2937.2,309971,2019
15-05-2019,2937.25,2949.45,2901.35,2914.45,320831,2019
16-05-2019,2928,2958.45,2908,2942.65,218733,2019
17-05-2019,2950,3149.95,2935.15,3040.05,1993105,2019
20-05-2019,3087.95,3087.95,2951,3006.3,1022048,2019
21-05-2019,3014,3043.9,2969.05,2979.3,447168,2019
22-05-2019,2980.05,3054,2973.15,3047.2,493470,2019
23-05-2019,3075,3085,3028.7,3065,576440,2019
24-05-2019,3065,3098.9,3005,3077.9,529984,2019
27-05-2019,3085.1,3090,3031,3066.9,341393,2019
28-05-2019,3067,3108.35,2962.4,2988,921394,2019
29-05-2019,2990,2990,2920,2925.5,531761,2019
30-05-2019,2942,2980,2920.65,2945,938395,2019
31-05-2019,2953,2978.75,2915.3,2925.9,376941,2019
03-06-2019,2945,3077.95,2904.6,3034.6,1302391,2019
04-06-2019,3026.2,3029.3,2970.4,2983.9,450220,2019
06-06-2019,3002,3027.9,2960,2991.65,481570,2019
07-06-2019,2999.95,3006.65,2953.45,2961.4,212676,2019
10-06-2019,2976,2999,2963.6,2989.8,155660,2019
11-06-2019,3003.8,3025,2981,2987.15,355284,2019
12-06-2019,2991,2997.05,2931.3,2944.5,273834,2019
13-06-2019,2951,2955,2901.25,2922.65,224615,2019
14-06-2019,2927,2935,2865,2872.55,353978,2019
17-06-2019,2865.05,2870,2827.8,2836.2,314402,2019
18-06-2019,2837,2882.05,2837,2855.6,308511,2019
19-06-2019,2870,2884,2803,2822.9,294638,2019
20-06-2019,2837.9,2906.9,2806.15,2897.3,301774,2019
21-06-2019,2894.9,2910.9,2844.1,2875.55,529699,2019
24-06-2019,2855,2877.1,2801.2,2816.9,434882,2019
25-06-2019,2814,2853.95,2786,2843.7,424591,2019
26-06-2019,2839.95,2881.35,2814,2868.7,265442,2019
27-06-2019,2867.25,2909.9,2851,2865.85,621516,2019
28-06-2019,2865,2869,2817.3,2827.05,303973,2019
01-07-2019,2838.4,2920.15,2836.2,2911.95,628760,2019
02-07-2019,2919,2927.95,2864,2883.55,334846,2019
03-07-2019,2900,2910,2872,2897.75,274468,2019
04-07-2019,2900,2909,2877,2894.8,249409,2019
05-07-2019,2898,2918,2826.95,2842.55,324849,2019
08-07-2019,2827.55,2827.55,2746.6,2777.8,363327,2019
09-07-2019,2774,2796.5,2755,2786.4,253454,2019
10-07-2019,2790,2793.95,2720.55,2740.4,378373,2019
11-07-2019,2720,2724.5,2660.25,2711.7,653802,2019
12-07-2019,2720,2751.9,2693.35,2722.55,298498,2019
15-07-2019,2728,2754,2705.7,2714,299859,2019
16-07-2019,2710,2745,2678,2732.45,315367,2019
17-07-2019,2725,2735.75,2691.35,2696.9,267305,2019
18-07-2019,2700,2711.85,2621.1,2630.8,365949,2019
19-07-2019,2640,2654.95,2550,2558.25,456542,2019
22-07-2019,2560,2609.95,2514.45,2562.9,407638,2019
23-07-2019,2569,2570,2515.2,2523.85,602971,2019
24-07-2019,2523.85,2543,2482,2522.6,481139,2019
25-07-2019,2526.45,2567.9,2513,2547,549808,2019
26-07-2019,2547,2679.95,2506.25,2618.65,2105536,2019
29-07-2019,2590,2590,2451,2487.65,1009207,2019
30-07-2019,2490,2515,2445.45,2463.85,784779,2019
31-07-2019,2463,2536,2442.2,2516.5,651778,2019
01-08-2019,2485.05,2552.6,2473.6,2537.65,625372,2019
02-08-2019,2517.1,2618,2478.15,2600.55,1021098,2019
05-08-2019,2565,2642.65,2545.5,2619.75,906097,2019
06-08-2019,2600,2649,2592.9,2609.8,765470,2019
07-08-2019,2635.5,2635.5,2585,2605.1,459833,2019
08-08-2019,2612,2721.55,2602.05,2703.75,592914,2019
09-08-2019,2710.55,2741.5,2685,2707.6,673080,2019
13-08-2019,2699.95,2742.85,2642.6,2670.55,706218,2019
14-08-2019,2672,2757,2672,2713.9,522580,2019
16-08-2019,2712.05,2760,2661.35,2750.95,600082,2019
19-08-2019,2764.75,2773,2713.8,2725.5,461203,2019
20-08-2019,2730,2768.7,2718.55,2742.95,537366,2019
21-08-2019,2745.95,2771.5,2735,2764.8,429633,2019
22-08-2019,2762,2775,2731.3,2744.25,428855,2019
23-08-2019,2743.95,2765,2714.15,2749.15,332505,2019
26-08-2019,2794.7,2794.7,2686,2736.8,577286,2019
27-08-2019,2754,2798.4,2745.1,2766.5,514940,2019
28-08-2019,2760,2813.95,2750.55,2766.75,479960,2019
29-08-2019,2762,2786.75,2738.4,2757.8,438739,2019
30-08-2019,2766.1,2796.9,2726.15,2788.3,391007,2019
03-09-2019,2775.3,2805.1,2757.6,2764.2,493182,2019
04-09-2019,2774.4,2788.45,2725,2735.7,340167,2019
05-09-2019,2740.05,2775.45,2740.05,2759.2,383992,2019
06-09-2019,2772.9,2864.8,2745.5,2839.35,1005180,2019
09-09-2019,2809,2838.55,2797,2817.8,471251,2019
11-09-2019,2838.9,2920.45,2812,2908.4,1253636,2019
12-09-2019,2911,2911.4,2846.7,2852.2,314580,2019
13-09-2019,2860,2889,2855,2878.2,355911,2019
16-09-2019,2859,2887.7,2850,2874.45,305963,2019
17-09-2019,2874.8,2875.85,2762.55,2773.15,439334,2019
18-09-2019,2798,2819,2750.1,2777.05,524048,2019
19-09-2019,2773,2776,2721.45,2738.85,228796,2019
20-09-2019,2730,3020.1,2725,2929.25,1423536,2019
23-09-2019,2956.1,3027.15,2929,2995.15,807027,2019
24-09-2019,3001,3005,2929.2,2958.15,479273,2019
25-09-2019,2940,2965,2910,2941,439376,2019
26-09-2019,2942,2993,2935,2970.3,647497,2019
27-09-2019,2964,2989.55,2936.15,2957.5,326785,2019
30-09-2019,2960.1,2974.95,2902.5,2941.8,384245,2019
01-10-2019,2945,2977.7,2888.05,2910,546876,2019
03-10-2019,2915,2939.7,2882.5,2897.9,292132,2019
04-10-2019,2915,2935,2855,2863.55,342652,2019
07-10-2019,2859.9,2900.05,2854.95,2892.3,276023,2019
09-10-2019,2889,2915,2877.75,2891.85,355878,2019
10-10-2019,2881,2932,2865,2886.25,313632,2019
11-10-2019,2898,2925,2883.55,2898.8,198610,2019
14-10-2019,2889.1,2975,2888,2958.05,367105,2019
15-10-2019,2964,3029.9,2953.45,3011.95,636441,2019
16-10-2019,3035,3050,3015.25,3023.7,572575,2019
17-10-2019,3009,3140,2995,3111.5,707480,2019
